Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Age
330,70,RM,60.0,6402,1,,1,Lvl,1,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3.0,3.0,Mn,1.0,0,1.0,0,596,596,GasA,3,0,SBrkr,596,596,0,1192,0,0,1,0,3,1,3,6,0,0,0.0,Detchd,1920.0,Unf,1,189,2.0,2.0,0,0,0,137,0,0,0,0.0,2.0,,0,7,2009,WD,Normal,78000,102
331,90,RL,,10624,1,,0,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,3,3,CBlock,3.0,3.0,No,6.0,40,3.0,264,1424,1728,GasA,3,1,SBrkr,1728,0,0,1728,0,1,2,0,6,2,3,10,0,0,0.0,Detchd,2002.0,Unf,1,352,3.0,3.0,1,155,0,0,0,0,0,0.0,0.0,,0,11,2007,WD,Normal,119000,58
332,20,RL,70.0,8176,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,No,3.0,846,1.0,0,210,1056,GasA,2,1,SBrkr,1056,0,0,1056,1,0,1,0,3,1,3,6,0,0,0.0,Attchd,1958.0,RFn,1,308,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,8,2007,WD,Normal,139000,64
333,20,RL,85.0,10655,1,,0,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,4,3,PConc,4.0,3.0,No,6.0,1124,0.0,479,1603,3206,GasA,5,1,SBrkr,1629,0,0,1629,1,0,2,0,3,1,4,7,0,1,4.0,Attchd,2003.0,RFn,3,880,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,10,2009,WD,Normal,284000,19
334,120,RM,59.0,8198,1,,1,Lvl,1,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,4,3,PConc,4.0,3.0,Av,6.0,720,1.0,0,638,1358,GasA,5,1,SBrkr,1358,0,0,1358,1,0,2,0,2,1,4,6,0,1,4.0,Attchd,2004.0,RFn,2,484,3.0,3.0,1,192,30,0,0,0,0,0.0,0.0,,0,7,2008,WD,Normal,207000,18
335,60,RL,59.0,9042,1,,0,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,Gd,6.0,828,1.0,0,115,943,GasA,4,1,SBrkr,943,695,0,1638,1,0,2,1,3,1,3,7,0,2,3.0,Attchd,1998.0,Fin,2,472,3.0,3.0,1,100,38,0,0,0,0,0.0,0.0,,0,7,2008,WD,Normal,192000,24
336,190,RL,,164660,0,,0,HLS,1,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,Gd,5.0,1249,4.0,147,103,1499,GasA,5,1,SBrkr,1619,167,0,1786,2,0,2,0,3,1,3,7,0,2,4.0,Attchd,1965.0,Fin,2,529,3.0,3.0,1,670,0,0,0,0,0,0.0,0.0,Shed,700,8,2008,WD,Normal,228950,57
337,20,RL,86.0,14157,1,,0,HLS,1,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,4,3,PConc,5.0,3.0,Gd,6.0,1249,1.0,0,673,1922,GasA,5,1,SBrkr,1922,0,0,1922,1,0,2,0,3,1,4,8,0,1,4.0,Attchd,2005.0,Fin,3,676,3.0,3.0,1,178,51,0,0,0,0,0.0,0.0,,0,7,2007,WD,Normal,377426,17
338,20,RL,70.0,9135,1,,1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,4,3,PConc,4.0,3.0,Av,6.0,810,1.0,0,726,1536,GasA,5,1,SBrkr,1536,0,0,1536,1,0,2,0,3,1,4,7,0,0,0.0,Attchd,2002.0,RFn,2,532,3.0,3.0,1,192,74,0,0,0,0,0.0,0.0,,0,12,2008,WD,Normal,214000,20
339,20,RL,91.0,14145,1,,1,Lvl,1,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,4.0,3.0,Mn,5.0,213,1.0,0,995,1208,GasA,5,1,SBrkr,1621,0,0,1621,1,0,2,0,3,1,4,8,0,0,0.0,Attchd,1984.0,RFn,2,440,3.0,3.0,1,108,45,0,0,0,0,0.0,0.0,Shed,400,5,2006,WD,Normal,202500,38
340,20,RL,66.0,12400,1,,0,Lvl,1,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,3,3,CBlock,3.0,2.0,No,3.0,585,1.0,0,630,1215,GasA,3,1,FuseA,1215,0,0,1215,0,0,1,0,3,1,3,6,0,0,0.0,Attchd,1958.0,Unf,1,297,3.0,3.0,1,0,0,0,0,234,0,0.0,0.0,,0,6,2009,WD,Normal,155000,64
341,60,RL,85.0,14191,1,,1,Lvl,1,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,No,1.0,0,1.0,0,967,967,GasA,5,1,SBrkr,993,915,0,1908,0,0,2,1,4,1,4,9,0,0,0.0,Attchd,2002.0,Fin,2,431,3.0,3.0,1,135,0,0,0,0,0,0.0,0.0,,0,4,2010,WD,Normal,202900,20
342,20,RH,60.0,8400,1,,1,Lvl,1,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,2,2,CBlock,3.0,2.0,No,1.0,0,1.0,0,721,721,GasA,4,1,SBrkr,841,0,0,841,0,0,1,0,2,1,3,4,0,0,0.0,CarPort,1950.0,Unf,1,294,3.0,3.0,0,250,0,24,0,0,0,0.0,0.0,,0,9,2009,WD,Normal,82000,72
343,90,RL,,8544,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,3,3,Slab,0.0,0.0,0,0.0,0,0.0,0,0,0,Wall,2,0,FuseA,1040,0,0,1040,0,0,2,0,2,2,3,6,0,0,0.0,Detchd,1949.0,Unf,2,400,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,5,2006,WD,Normal,87500,73
344,120,RL,63.0,8849,1,,0,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,5,3,PConc,5.0,3.0,No,6.0,28,1.0,0,1656,1684,GasA,5,1,SBrkr,1684,0,0,1684,0,0,2,0,2,1,5,6,0,1,5.0,Attchd,2005.0,RFn,2,564,3.0,3.0,1,495,72,0,0,0,0,0.0,0.0,,0,7,2008,WD,Normal,266000,17
345,160,RM,36.0,2592,1,,1,Lvl,1,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4.0,3.0,No,3.0,129,4.0,232,175,536,GasA,3,1,SBrkr,536,576,0,1112,0,0,1,1,3,1,3,4,0,0,0.0,Attchd,1976.0,Unf,1,336,3.0,3.0,1,182,0,0,0,0,0,0.0,0.0,,0,4,2010,WD,Normal,85000,46
346,50,RL,65.0,6435,1,,1,Lvl,1,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,No,1.0,0,1.0,0,972,972,GasA,4,1,SBrkr,972,605,0,1577,0,0,1,0,3,1,2,6,0,1,4.0,Detchd,1939.0,Unf,1,312,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,10,2006,WD,Normal,140200,83
347,20,RL,,12772,1,,0,Lvl,1,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,Mn,4.0,498,1.0,0,460,958,GasA,3,1,SBrkr,958,0,0,958,0,0,1,0,2,1,3,5,0,0,0.0,Attchd,1960.0,RFn,1,301,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,Gar2,15500,4,2007,WD,Normal,151500,62
348,20,RL,,17600,1,,0,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,3,3,CBlock,3.0,3.0,No,4.0,1270,1.0,0,208,1478,GasA,5,1,FuseA,1478,0,0,1478,1,0,2,0,3,1,3,6,0,2,4.0,Attchd,1960.0,Unf,2,498,3.0,3.0,1,0,40,0,0,0,0,0.0,0.0,,0,12,2009,WD,Normal,157500,62
349,160,RL,36.0,2448,1,,1,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4.0,3.0,No,6.0,573,1.0,0,191,764,GasA,5,1,SBrkr,764,862,0,1626,1,0,2,1,2,1,4,6,0,0,0.0,BuiltIn,2003.0,RFn,2,474,3.0,3.0,1,0,27,0,0,0,0,0.0,0.0,,0,10,2008,WD,Normal,154000,19
350,60,RL,56.0,20431,1,,0,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,5,3,PConc,5.0,3.0,No,6.0,1410,1.0,0,438,1848,GasA,5,1,SBrkr,1848,880,0,2728,1,0,2,1,4,1,5,10,0,2,5.0,Attchd,2006.0,Fin,3,706,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,4,2006,New,Partial,437154,17
351,120,RL,68.0,7820,1,,0,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,5,3,PConc,5.0,3.0,No,1.0,0,1.0,0,1869,1869,GasA,5,1,SBrkr,1869,0,0,1869,0,0,2,0,2,1,5,6,0,1,4.0,Attchd,2007.0,RFn,2,617,3.0,3.0,1,210,54,0,0,0,0,0.0,0.0,,0,12,2007,New,Partial,318061,15
352,120,RL,,5271,1,,0,Low,1,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4.0,3.0,Gd,6.0,1082,1.0,0,371,1453,GasA,4,1,SBrkr,1453,0,0,1453,1,0,1,1,2,1,4,6,0,1,3.0,Attchd,1986.0,RFn,2,445,3.0,3.0,1,0,80,0,0,184,0,0.0,0.0,,0,12,2006,WD,Abnorml,190000,36
353,50,RL,60.0,9084,1,,1,Lvl,1,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,2.0,Mn,2.0,236,3.0,380,0,616,GasA,3,0,SBrkr,616,495,0,1111,0,1,1,0,3,1,3,5,0,0,0.0,Detchd,1941.0,Unf,1,200,3.0,2.0,1,48,0,0,0,0,0,0.0,0.0,,0,3,2008,ConLw,Normal,95000,81
354,30,RM,60.0,8520,1,,1,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3.0,3.0,No,1.0,0,1.0,0,624,624,GasA,4,1,SBrkr,720,0,0,720,0,0,1,0,2,1,3,5,0,0,0.0,Detchd,2005.0,Unf,2,484,3.0,3.0,1,106,0,0,0,0,0,0.0,0.0,,0,5,2010,WD,Normal,105900,94
355,50,RL,60.0,8400,1,,1,Bnk,1,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,No,2.0,388,1.0,0,552,940,GasA,5,1,SBrkr,1192,403,0,1595,0,0,1,0,2,1,3,6,0,2,4.0,Attchd,1940.0,Unf,1,240,3.0,3.0,1,0,0,108,0,0,0,0.0,0.0,,0,6,2006,WD,Normal,140000,82
356,20,RL,105.0,11249,1,,0,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4.0,4.0,No,5.0,334,4.0,544,322,1200,GasA,5,1,SBrkr,1200,0,0,1200,1,0,2,0,3,1,4,6,0,0,0.0,Attchd,1995.0,RFn,2,521,3.0,3.0,1,0,26,0,0,0,0,0.0,0.0,,0,8,2007,WD,Normal,177500,27
357,20,RL,,9248,1,,0,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,3,3,PConc,4.0,3.0,No,6.0,560,1.0,0,598,1158,GasA,4,1,SBrkr,1167,0,0,1167,1,0,2,0,3,1,4,6,0,0,0.0,Attchd,1992.0,RFn,2,400,3.0,3.0,1,120,26,0,0,0,0,0.0,0.0,,0,7,2009,WD,Normal,173000,30
358,120,RM,44.0,4224,1,,1,Lvl,1,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,4.0,3.0,No,5.0,874,1.0,0,268,1142,GasA,3,1,SBrkr,1142,0,0,1142,1,0,1,1,3,1,3,6,0,1,1.0,Attchd,1976.0,Fin,2,528,3.0,3.0,1,536,90,0,0,0,0,0.0,3.0,,0,8,2007,WD,Normal,134000,46
359,80,RL,92.0,6930,1,,0,Lvl,1,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,3,3,CBlock,3.0,3.0,Av,4.0,300,3.0,294,468,1062,GasA,5,1,FuseF,1352,0,0,1352,0,1,1,0,3,1,4,6,2,0,0.0,BuiltIn,1958.0,Unf,1,288,3.0,3.0,1,168,0,294,0,0,0,0.0,0.0,,0,7,2006,WD,Abnorml,130000,64
360,60,RL,78.0,12011,1,,0,Lvl,1,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,4,3,PConc,4.0,3.0,Av,6.0,956,1.0,0,130,1086,GasA,5,1,SBrkr,1086,838,0,1924,1,0,2,1,3,1,4,7,0,1,3.0,Attchd,1998.0,RFn,2,592,3.0,3.0,1,208,75,0,0,374,0,0.0,0.0,,0,6,2006,WD,Normal,280000,24
361,85,RL,,7540,1,,0,Lvl,1,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4.0,3.0,Av,6.0,773,1.0,0,115,888,GasA,5,1,SBrkr,912,0,0,912,1,0,1,0,2,1,3,5,0,1,3.0,Attchd,1978.0,RFn,2,470,3.0,3.0,1,0,0,0,0,192,0,0.0,3.0,,0,6,2007,WD,Normal,156000,44
362,50,RL,,9144,1,1.0,1,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,No,3.0,399,1.0,0,484,883,GasA,4,1,SBrkr,988,517,0,1505,1,0,1,0,3,1,3,8,0,0,0.0,Detchd,1940.0,Unf,1,240,3.0,3.0,0,0,0,0,0,0,0,0.0,0.0,,0,7,2008,WD,Normal,145000,82
363,85,RL,64.0,7301,1,,1,Lvl,1,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,4,3,Slab,0.0,0.0,0,0.0,0,0.0,0,0,0,GasA,5,1,SBrkr,495,1427,0,1922,0,0,3,0,4,1,4,7,0,1,5.0,BuiltIn,2003.0,RFn,2,672,3.0,3.0,1,0,0,177,0,0,0,0.0,0.0,,0,7,2009,ConLD,Normal,198500,19
364,160,RM,21.0,1680,1,,1,Lvl,1,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,3,3,CBlock,3.0,3.0,No,5.0,162,1.0,0,321,483,GasA,4,1,SBrkr,483,504,0,987,0,0,1,1,2,1,4,5,0,0,0.0,Detchd,1972.0,Unf,1,264,3.0,3.0,1,250,0,0,0,0,0,0.0,0.0,,0,5,2009,WD,Normal,118000,50
365,60,RL,,18800,1,,0,Lvl,1,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,3,3,PConc,4.0,3.0,Mn,6.0,712,1.0,0,84,796,GasA,3,1,SBrkr,790,784,0,1574,1,0,2,1,3,1,3,6,0,1,3.0,Attchd,1976.0,Fin,2,566,3.0,3.0,1,306,111,0,0,0,0,0.0,0.0,,0,7,2006,WD,Normal,190000,46
366,70,RM,59.0,10690,1,,1,Lvl,1,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,2.0,No,3.0,456,1.0,0,216,672,GasA,4,1,FuseA,672,672,0,1344,0,0,1,0,3,1,3,6,0,0,0.0,Detchd,1964.0,Unf,1,468,3.0,2.0,1,0,128,218,0,0,0,0.0,0.0,,0,7,2009,WD,Normal,147000,102
367,20,RL,,9500,1,,0,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,3,3,CBlock,4.0,3.0,No,4.0,609,1.0,0,785,1394,GasA,4,1,SBrkr,1394,0,0,1394,1,0,1,1,3,1,3,6,0,2,4.0,Attchd,1963.0,RFn,2,514,3.0,3.0,1,0,76,0,0,185,0,0.0,0.0,,0,7,2009,WD,Normal,159000,59
368,80,RL,101.0,9150,1,,0,Lvl,1,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,3,3,CBlock,4.0,3.0,Gd,6.0,371,1.0,0,728,1099,GasA,4,1,SBrkr,1431,0,0,1431,0,1,1,0,3,1,3,6,0,1,4.0,Basment,1962.0,RFn,1,296,3.0,3.0,1,64,110,0,0,0,0,0.0,0.0,,0,12,2008,WD,Normal,165000,60
369,20,RL,78.0,7800,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,3,3,PConc,3.0,3.0,No,2.0,540,1.0,0,728,1268,GasA,4,1,SBrkr,1268,0,0,1268,0,0,1,0,2,1,3,7,0,1,4.0,Attchd,1954.0,Fin,1,244,3.0,3.0,1,0,98,0,0,0,0,0.0,0.0,,0,3,2010,WD,Normal,132000,68
370,20,RL,,9830,1,,0,Lvl,1,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3.0,3.0,No,5.0,72,3.0,258,733,1063,GasA,5,1,SBrkr,1287,0,0,1287,1,0,1,0,3,1,4,7,0,1,4.0,Detchd,1997.0,Fin,2,576,3.0,3.0,1,364,17,0,0,182,0,0.0,0.0,,0,3,2010,WD,Normal,162000,63
371,60,RL,,8121,1,,0,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,No,1.0,0,1.0,0,953,953,GasA,5,1,SBrkr,953,711,0,1664,0,0,2,1,3,1,3,7,0,1,3.0,Attchd,2000.0,RFn,2,460,3.0,3.0,1,100,40,0,0,0,0,0.0,0.0,,0,1,2006,WD,Normal,172400,22
372,50,RL,80.0,17120,1,,1,Lvl,1,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,CBlock,0.0,0.0,0,0.0,0,0.0,0,0,0,GasA,3,1,SBrkr,1120,468,0,1588,0,0,2,0,4,1,3,7,2,1,4.0,Detchd,1991.0,Fin,2,680,3.0,3.0,0,0,59,0,0,0,0,0.0,0.0,,0,7,2008,WD,Normal,134432,63
373,120,RL,50.0,7175,1,,1,Lvl,1,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,No,5.0,623,2.0,121,0,744,GasA,3,1,SBrkr,752,0,0,752,1,0,1,0,2,1,3,4,0,0,0.0,Attchd,1984.0,Unf,1,264,3.0,3.0,1,353,0,0,0,90,0,0.0,3.0,,0,2,2010,WD,Normal,125000,38
374,20,RL,79.0,10634,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,No,4.0,428,2.0,180,0,608,GasA,3,1,SBrkr,1319,0,0,1319,1,0,1,0,3,1,3,5,2,0,0.0,Attchd,1953.0,Unf,1,270,3.0,3.0,1,66,0,0,0,0,0,0.0,2.0,,0,11,2009,WD,Normal,123000,69
375,60,RL,65.0,8200,1,,1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,No,1.0,0,1.0,0,847,847,GasA,5,1,SBrkr,847,1081,0,1928,0,0,2,1,4,1,4,8,0,1,4.0,BuiltIn,2003.0,Fin,2,434,3.0,3.0,1,100,48,0,0,0,0,0.0,0.0,,0,7,2007,WD,Normal,219500,19
376,30,RL,,10020,1,,0,Low,1,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,2.0,1.0,Gd,4.0,350,1.0,0,333,683,GasA,4,0,FuseA,904,0,0,904,1,0,0,1,1,1,2,4,4,0,0.0,,,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,,0,3,2009,WD,Normal,61000,100
377,85,RL,57.0,8846,1,,0,Lvl,1,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,Av,6.0,298,1.0,0,572,870,GasA,5,1,SBrkr,914,0,0,914,0,0,1,0,2,1,3,5,0,0,0.0,Detchd,1998.0,Unf,2,576,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,7,2006,WD,Normal,148000,26
378,60,FV,102.0,11143,1,,0,Lvl,1,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3.0,No,1.0,0,1.0,0,1580,1580,GasA,5,1,SBrkr,1580,886,0,2466,0,0,3,0,4,1,4,8,0,1,4.0,Attchd,2004.0,RFn,2,610,3.0,3.0,1,159,214,0,0,0,0,0.0,0.0,,0,12,2007,WD,Normal,340000,18
379,20,RL,88.0,11394,1,,1,Lvl,1,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350.0,4,3,PConc,5.0,3.0,Av,6.0,1445,1.0,0,411,1856,GasA,5,1,SBrkr,1856,0,0,1856,1,0,1,1,1,1,5,8,0,1,5.0,Attchd,2010.0,Fin,3,834,3.0,3.0,1,113,0,0,0,0,0,0.0,0.0,,0,6,2010,New,Partial,394432,12
380,60,RL,60.0,8123,1,,0,Lvl,1,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,3,3,PConc,4.0,3.0,No,1.0,0,1.0,0,982,982,GasA,5,1,SBrkr,1007,793,0,1800,0,0,2,1,3,1,3,7,0,1,3.0,Attchd,2000.0,Fin,2,463,3.0,3.0,1,100,63,0,0,0,0,0.0,0.0,,0,6,2009,WD,Normal,179000,22
381,50,RL,50.0,5000,1,1.0,1,Lvl,1,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,No,2.0,218,1.0,0,808,1026,GasA,3,1,SBrkr,1026,665,0,1691,0,0,2,0,3,1,4,6,0,1,4.0,Detchd,1924.0,Unf,1,308,3.0,3.0,1,0,0,242,0,0,0,0.0,0.0,,0,5,2010,WD,Normal,127000,98
382,20,FV,60.0,7200,1,1.0,1,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,4.0,No,1.0,0,1.0,0,1293,1293,GasA,5,1,SBrkr,1301,0,0,1301,1,0,2,0,2,1,4,5,0,1,4.0,Attchd,2006.0,RFn,2,572,3.0,3.0,1,216,121,0,0,0,0,0.0,0.0,,0,8,2006,New,Partial,187750,16
383,60,RL,79.0,9245,1,,0,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,Av,1.0,0,1.0,0,939,939,GasA,5,1,SBrkr,939,858,0,1797,0,0,2,1,3,1,4,8,0,0,0.0,Attchd,2006.0,RFn,2,639,3.0,3.0,1,144,53,0,0,0,0,0.0,0.0,,0,4,2007,WD,Normal,213500,16
